year,name,value,lastValue
2020.11,DEMONS - Imagine Dragons,61,61
2020.11,CIRCLES - Post Malone,61,61
2020.11,YOU AND ME - Lifehouse,59,59
2020.12,RADIOACTIVE - Imagine Dragons,86,86
2020.12,SAIL - AWOLNATION,76,76
2020.12,I'M YOURS - Jason Mraz,75,75
2020.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2020.12,COUNTING STARS - OneRepublic,66,66
2020.12,ROLLING IN THE DEEP - Adele,64,64
2020.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2020.12,DEMONS - Imagine Dragons,61,61
2020.12,CIRCLES - Post Malone,61,61
2020.12,YOU AND ME - Lifehouse,59,59
2021.01,RADIOACTIVE - Imagine Dragons,86,86
2021.01,SAIL - AWOLNATION,76,76
2021.01,I'M YOURS - Jason Mraz,75,75
2021.01,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.01,COUNTING STARS - OneRepublic,66,66
2021.01,ROLLING IN THE DEEP - Adele,64,64
2021.01,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.01,DEMONS - Imagine Dragons,61,61
2021.01,CIRCLES - Post Malone,61,61
2021.01,YOU AND ME - Lifehouse,59,59
2021.02,RADIOACTIVE - Imagine Dragons,86,86
2021.02,SAIL - AWOLNATION,76,76
2021.02,I'M YOURS - Jason Mraz,75,75
2021.02,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.02,COUNTING STARS - OneRepublic,66,66
2021.02,ROLLING IN THE DEEP - Adele,64,64
2021.02,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.02,DEMONS - Imagine Dragons,61,61
2021.02,CIRCLES - Post Malone,61,61
2021.02,BLINDING LIGHTS - The Weeknd,60,60
2021.03,RADIOACTIVE - Imagine Dragons,86,86
2021.03,SAIL - AWOLNATION,76,76
2021.03,I'M YOURS - Jason Mraz,75,75
2021.03,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.03,COUNTING STARS - OneRepublic,66,66
2021.03,ROLLING IN THE DEEP - Adele,64,64
2021.03,BLINDING LIGHTS - The Weeknd,64,64
2021.03,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.03,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.03,DEMONS - Imagine Dragons,61,61
2021.04,RADIOACTIVE - Imagine Dragons,86,86
2021.04,SAIL - AWOLNATION,76,76
2021.04,I'M YOURS - Jason Mraz,75,75
2021.04,BLINDING LIGHTS - The Weeknd,68,68
2021.04,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.04,COUNTING STARS - OneRepublic,66,66
2021.04,ROLLING IN THE DEEP - Adele,64,64
2021.04,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.04,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.04,DEMONS - Imagine Dragons,61,61
2021.05,RADIOACTIVE - Imagine Dragons,86,86
2021.05,SAIL - AWOLNATION,76,76
2021.05,I'M YOURS - Jason Mraz,75,75
2021.05,BLINDING LIGHTS - The Weeknd,72,72
2021.05,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.05,COUNTING STARS - OneRepublic,66,66
2021.05,ROLLING IN THE DEEP - Adele,64,64
2021.05,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.05,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.05,DEMONS - Imagine Dragons,61,61
2021.06,RADIOACTIVE - Imagine Dragons,86,86
2021.06,BLINDING LIGHTS - The Weeknd,77,77
2021.06,SAIL - AWOLNATION,76,76
2021.06,I'M YOURS - Jason Mraz,75,75
2021.06,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.06,COUNTING STARS - OneRepublic,66,66
2021.06,ROLLING IN THE DEEP - Adele,64,64
2021.06,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.06,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.06,DEMONS - Imagine Dragons,61,61
2021.07,RADIOACTIVE - Imagine Dragons,86,86
2021.07,BLINDING LIGHTS - The Weeknd,81,81
2021.07,SAIL - AWOLNATION,76,76
2021.07,I'M YOURS - Jason Mraz,75,75
2021.07,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.07,COUNTING STARS - OneRepublic,66,66
2021.07,ROLLING IN THE DEEP - Adele,64,64
2021.07,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.07,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.07,DEMONS - Imagine Dragons,61,61
2021.08,RADIOACTIVE - Imagine Dragons,86,86
2021.08,BLINDING LIGHTS - The Weeknd,86,86
2021.08,SAIL - AWOLNATION,76,76
2021.08,I'M YOURS - Jason Mraz,75,75
2021.08,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.08,COUNTING STARS - OneRepublic,66,66
2021.08,ROLLING IN THE DEEP - Adele,64,64
2021.08,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.08,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.08,DEMONS - Imagine Dragons,61,61
2021.09,BLINDING LIGHTS - The Weeknd,90,90
2021.09,RADIOACTIVE - Imagine Dragons,86,86
2021.09,SAIL - AWOLNATION,76,76
2021.09,I'M YOURS - Jason Mraz,75,75
2021.09,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.09,COUNTING STARS - OneRepublic,66,66
2021.09,ROLLING IN THE DEEP - Adele,64,64
2021.09,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.09,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.09,DEMONS - Imagine Dragons,61,61
2021.1,BLINDING LIGHTS - The Weeknd,90,90
2021.1,RADIOACTIVE - Imagine Dragons,86,86
2021.1,SAIL - AWOLNATION,76,76
2021.1,I'M YOURS - Jason Mraz,75,75
2021.1,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.1,COUNTING STARS - OneRepublic,66,66
2021.1,ROLLING IN THE DEEP - Adele,64,64
2021.1,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.1,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.1,DEMONS - Imagine Dragons,61,61
2021.11,BLINDING LIGHTS - The Weeknd,90,90
2021.11,RADIOACTIVE - Imagine Dragons,86,86
2021.11,SAIL - AWOLNATION,76,76
2021.11,I'M YOURS - Jason Mraz,75,75
2021.11,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.11,COUNTING STARS - OneRepublic,66,66
2021.11,ROLLING IN THE DEEP - Adele,64,64
2021.11,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.11,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.11,DEMONS - Imagine Dragons,61,61
2021.12,BLINDING LIGHTS - The Weeknd,90,90
2021.12,RADIOACTIVE - Imagine Dragons,86,86
2021.12,SAIL - AWOLNATION,76,76
2021.12,I'M YOURS - Jason Mraz,75,75
2021.12,PARTY ROCK ANTHEM - LMFAO Featuring Lauren Bennett & GoonRock,66,66
2021.12,COUNTING STARS - OneRepublic,66,66
2021.12,ROLLING IN THE DEEP - Adele,64,64
2021.12,BEFORE HE CHEATS - Carrie Underwood,64,64
2021.12,I HOPE - Gabby Barrett Featuring Charlie Puth,61,61
2021.12,DEMONS - Imagine Dragons,61,61
